ITEM_ID,TITLES
nm0504007,340
nm1583636,340
nm0959963,274854 | 127913 | 72558
nm2693238,192126 | 113693 | 331985
nm1325248,103620
nm0556453,151368 | 403434 | 277237 | 74725 | 96631 | 417643 | 497863
nm2340248,151368 | 17680
nm1971513,151368
nm0454674,36733
nm1134636,36733
nm0617571,77056
nm0151248,77056
nm0510054,20162 | 61121
nm1408889,20162
nm1486478,61121 | 55748 | 256779
nm0935068,61121 | 87992
nm1572374,61121
nm1141657,41441 | 49797 | 518312 | 38002 | 122528 | 436994 | 133601 | 61062 | 115100 | 23538 | 16882 | 488621
nm1595196,41441 | 25937 | 55758 | 200085 | 543753 | 408362
nm0793851,170998 | 63813 | 63635 | 166258 | 69661 | 63636
nm0896674,80821
nm0031973,80821
nm1333545,80821
nm0851614,80821
nm3315098,476046
nm1482237,42052 | 38988
nm2604833,86507
nm2755708,86507
nm1105785,24653
nm0483074,78547
nm0096962,78547
nm1095243,64189
nm1051346,11227
nm0434090,84479
nm3270435,224613 | 424344 | 452016 | 195173
nm2627288,224613
nm5014924,224613
nm0282409,109551
nm1024762,125558
nm1997065,125558 | 63011
nm2466188,404782 | 287793
nm1682400,326923 | 68684 | 581420 | 464742 | 554739 | 230222 | 329556 | 9297
nm4570068,326923
nm1043935,504982 | 436496
nm3860771,504982
nm0785321,301016
nm6828095,301016
nm4674421,301016
nm5248955,301016
nm0699412,85588
nm0063716,85588
nm0941602,85588
nm0100595,139240
nm2694157,139240
nm1788075,139240
nm4537613,63715
nm3353199,16911 | 18122
nm2568364,16911 | 18122 | 123949 | 261871 | 431435
nm0556344,37695 | 73294
nm1463233,469110 | 139559
nm8049281,469110 | 469287
nm0314754,39902
nm0160160,39902
nm0432409,39902
nm0329494,39902
nm0080426,86279 | 92193
nm2847166,86279 | 109515 | 315417 | 114564
nm3575605,86279 | 306406
nm1363713,86279 | 114564
nm3901368,157129 | 13123 | 69785
nm3867591,157129
nm3601359,157129 | 381070
nm3892419,287859
nm3741768,554600
nm0710810,412660 | 48413
nm4178453,412660
nm8389249,412660
nm6968833,366885
nm0233288,253702
nm1689418,253702
nm0777680,253702 | 7267
nm3130060,253702 | 109863 | 217011 | 63784 | 34092
nm1014419,56102
nm0120295,56102
nm2135063,56102 | 122794
nm3374513,56102
nm4254456,56102
nm1939497,199644
nm2001941,199644
nm0398727,59892
nm0577081,59892
nm0928951,59892
nm0923168,59892
nm0821551,265910 | 21011 | 14357
nm0476746,265910
nm1457061,265910
nm1101476,21011
nm1800895,14357
nm3373224,14357
nm2787071,14357
nm0486040,171857
nm0713516,171857 | 102878
nm0283530,124487
nm0199920,124487 | 7090
nm0785897,149469
nm0884888,149469
nm5442167,480948
nm2104946,480948 | 31221
nm2993943,480948
nm5054723,410988
nm1889911,298581
nm0433763,336222
nm8197361,336222
nm1279971,29670
nm0239666,69890
nm0729006,69890 | 51953
nm0874056,69890
nm0318871,51953
nm0095053,49846 | 148584 | 22618
nm0724895,18380 | 98251
nm2066600,18380 | 215031
nm0704667,46403
nm0659249,304755 | 70590 | 46383 | 116185
nm2144337,112952
nm1586653,112952
nm4399478,46040
nm1999369,129507 | 15864
nm1696711,79990 | 556907 | 56901
nm2670109,273886 | 31897
nm4687953,273886 | 444713
nm1909661,375290 | 191714
nm1480555,392572
nm4167503,498448
nm0903531,408539
nm5297380,408539
nm0032987,264420
nm0076082,264420
nm1824330,264420 | 44122
nm0260696,333697
nm0618885,333697
nm0324738,333697
nm0706682,333697
nm7356447,333697
nm1690902,23019
nm0031853,13899
nm0160836,36222
nm1131117,36222
nm1129364,36222
nm1368557,36223 | 11838 | 9666 | 35752
nm0766484,52401
nm2066496,333072 | 473510
nm4093886,333072
nm12165021,333072
nm1035854,308181
nm6024635,308181
nm6184559,308181
nm0869089,31022 | 36228
nm0850663,31022
nm0850674,31022
nm0171731,31022
nm0396553,36228
nm0644131,94072
nm0761459,94072
nm0762985,94072
nm0392093,124619
nm0327633,124619
nm0182725,124619
nm0224426,123778
nm0307667,123778
nm0916345,123778
nm0733916,123778
nm0928728,89495 | 288164 | 132342
nm0646570,89495 | 95700
nm3568536,89495
nm3558767,89495
nm12253375,288164
nm4608008,288164
nm6605372,101566
nm2222515,101566 | 19556
nm0625874,374322
nm0387826,374322 | 281543
nm0066654,374322 | 81704
nm3087833,374322
nm0891836,225813
nm0829815,49481 | 112460 | 283283
nm0911861,44250 | 36047 | 10367
nm0291881,44250 | 43947 | 58096
nm0556808,250802 | 168450
nm0107197,250802
nm0095326,116463
nm2505507,116463 | 495193
nm2117096,116463
nm0300282,114218
nm0786477,9439
nm0897401,9439
nm0880554,9439 | 1364 | 1896 | 98959 | 58587
nm1508630,14139
nm1443023,14139 | 152611 | 359025
nm0485964,227738
nm0867653,227738
nm2983652,227738 | 49073
nm6878395,298780 | 458815
nm0885219,332354
nm2725254,332354 | 437036 | 375872 | 79745 | 241968 | 107916
nm3639136,391618 | 375872 | 390547
nm5973646,391618 | 331359
nm2024943,403357 | 502350 | 61979 | 104634
nm2523877,437310 | 436827 | 274109 | 518880 | 528949 | 390547
nm2482976,437310 | 143344
nm1139204,542921
nm0179023,56653
nm0901219,56653
nm1143258,111833
nm4942745,111833
nm3639115,111833
nm0631621,280502 | 15802 | 162518 | 162523
nm7851207,415137
nm8295644,415137
nm4816545,415137
nm9421885,518500
nm4443973,518500
nm0213339,56527
nm2606029,56527
nm2784856,25038 | 376003 | 385174
nm0744267,25038
nm2109089,25038
nm0121504,284231
nm0300407,284231
nm0465073,284231
nm0782940,284231
nm0322437,25172
nm0146536,82139 | 10727 | 39545
nm0674020,82139 | 21838
nm5145655,345911 | 495193
nm3107685,8941 | 203145 | 512418
nm0186563,48340
nm0048336,48340
nm5320572,352156
nm0827353,136190
nm0441754,183297
nm0155913,183297 | 199879 | 128136
nm0258474,183297
nm3917703,183297
nm0443542,181564
nm0850487,181564
nm2987726,56781 | 437073 | 390433 | 77117 | 57264 | 253065 | 25597 | 435366 | 452015 | 389868
nm1325300,56781
nm3750526,56781
nm0453705,318541 | 54659 | 2440 | 88016 | 16447 | 86262
nm1856097,318541 | 496243 | 122126
nm0114695,142973
nm0005302,142973
nm1372839,142973
nm0276162,492223
nm0948753,492223
nm2053650,492223
nm8576008,492223
nm2366465,138735
nm2980797,138735
nm3796544,138735
nm0677059,277073
nm0817620,277073 | 9592
nm0590313,277073
nm0360209,277073
nm0119438,58946 | 347660 | 56440
nm1890988,58946 | 80279 | 166089
nm1694914,34703
nm3126185,34703
nm0951958,347660 | 394684
nm4285217,109863
nm0279273,87733
nm0944320,87733
nm0703349,87733
nm0279096,87733
nm0864191,63276
nm0297541,63276
nm0011951,365709
nm5393911,365709
nm2055532,365709
nm0073415,169104
nm2241672,169104
nm0092966,71831
nm0796071,82666 | 128856
nm4002115,82666
nm5320279,443329 | 432091 | 373838
nm3717003,443329
nm5320662,443329
nm0340027,414690
nm2428409,414690
nm6912683,414690
nm8124414,414690
nm0605067,86492
nm0536496,86492
nm0538139,86492
nm0363339,86492
nm0636046,13194 | 132601
nm0922026,13194
nm0008533,13194 | 111224 | 223702 | 20329
nm0014415,11492
nm0508566,11492
nm1179392,11492 | 2111
nm0410917,10842 | 52400
nm2130525,10842 | 25744
nm0648713,199283
nm0654039,199283
nm1403498,199283
nm1404157,199283
nm2831490,31408
nm0015629,31408
nm0412823,36895
nm0793078,36895
nm0768017,11075 | 89800
nm2701737,106432 | 54437
nm4634835,106432
nm3483072,293670 | 437073 | 408620 | 435841 | 134126 | 242452 | 172716 | 366654
nm3825915,293670 | 345888 | 229304 | 385261 | 446138
nm0455837,542034 | 103066
nm0594647,542034 | 104465 | 38142
nm0222570,14233 | 395800
nm1443245,14233
nm2563829,14233
nm1253206,395800
nm3261816,395800
nm7450886,395800
nm0022034,31414
nm0896902,31414 | 47053
nm0395814,31414
nm0269841,31414
nm2196217,3549
nm5934655,335683
nm5934656,335683
nm2560232,348678 | 28062
nm4206052,348678 | 412608
nm2009585,377690
nm7406456,377690
nm7417213,377690
nm0236202,10591 | 54532
nm0754608,24068
nm0255330,24068
nm0887144,10066 | 312497 | 23531
nm0131117,191884 | 26289
nm0766711,191884
nm0871922,191884
nm0429115,80142
nm1065298,80142
nm7572124,80142
nm1534287,14174 | 19423 | 370663
nm0196704,24921
nm1299147,35074
nm1040241,35074
nm0325402,35074
nm0003784,460711
nm1227396,460711
nm2624736,460711
nm0557567,507476
nm5291376,376311 | 393765 | 242512 | 472838
nm2447028,468987
nm3320936,468987 | 164502
nm0867566,348318
nm0867565,348318
nm0551706,348318
nm6452084,348318
nm2721209,127239
nm1048294,127239
nm4526792,127239
nm0172558,82685
nm0413052,82685
nm1443306,82685
nm0795290,2171 | 13169 | 69168
nm0108362,499928
nm2356003,499928
nm3994945,499928 | 385317 | 343934 | 42889
nm4675883,499928
nm0865846,499928
nm0852072,14923
nm0482799,14923
nm0246306,431399
nm0644750,431399
nm2408572,431399 | 25035
nm0911480,412547
nm1293885,412547 | 335777 | 343934 | 292834
nm1924196,412547 | 604196 | 326256
nm2741657,292483
nm3507289,292483 | 119278 | 401442
nm6342949,292483
nm7140021,377897 | 361380 | 476631
nm2836674,573699
nm3211555,573699
nm4272259,573699
nm0477075,316873
nm2299231,316873 | 333623 | 239523
nm5213224,316873 | 438058 | 378858
nm6981965,316873 | 402871
nm4808080,316873 | 333623 | 438058
nm2876104,438058
nm1001863,138372
nm3037833,216015 | 341174 | 337167 | 149786 | 363486
nm6928549,373473
nm1310525,557972 | 86261 | 211579 | 71620 | 451914 | 574303 | 496243 | 16138 | 63465 | 363790 | 108972 | 160075 | 55767 | 269494
nm0404648,575776
nm3556036,575776
nm1382417,14055
nm0919525,5038
nm3246926,45658 | 385736
nm0808917,27360 | 167177
nm5820134,483435
nm0441236,18808
nm1249879,51363
nm1559338,159937
nm0189488,20036 | 149634
nm1357218,20036 | 36515 | 541099
nm2512937,36515
nm1009568,157152
nm0257821,14547 | 403642
nm0741580,14547 | 412157
nm0039262,500438
nm0739274,500438
nm11772144,500438
nm0051237,138900
nm1075887,138900
nm1043534,138900
nm1426995,138900
nm2244377,508648
nm6021980,508648
nm0190114,405815
nm2173711,405815
nm0816844,138907
nm1014721,138907
nm1130496,347033 | 511577 | 253255
nm0010391,9755
nm2218397,353257
nm0461220,111208
nm0210522,111208
nm2271576,111208
nm0757488,111208
nm1396596,45662
nm0242278,260211
nm0035485,420346
nm1344267,420346
nm7073748,420346
nm0330356,299923
nm0269013,299923
nm0244048,299923 | 167513
nm2271635,299923
nm5890504,40823
nm0192128,40823
nm3063003,37861
nm0692301,37861
nm1994167,12797 | 288036
nm0316078,273059
nm0664635,350839
nm2007628,350839
nm2461708,350839
nm8150787,350839
nm1675002,7459
nm3824412,338676
nm1486317,220471 | 368031
nm1587729,491283 | 334531 | 515724
nm2835897,37932 | 285135
nm0203457,271467
nm1840504,271467 | 487680 | 417870 | 280217 | 454293 | 520596 | 342521 | 514619
nm0042090,22267
nm0942189,16161
nm1792670,168891
nm2332964,62878 | 516570
nm1478697,14830
nm1795071,13548
nm3220866,14255 | 214433
nm2676594,14255
nm0433935,15956
nm0540215,408194
nm2890502,408194 | 131503
nm2977319,408194
nm0426161,14067 | 527427 | 93690 | 15703
nm0534205,77716 | 301728 | 354282
nm1876469,77716
nm1162231,77716
nm2913280,408439 | 429698
nm0938828,42762 | 59065
nm0929491,42762
nm0334294,42762
nm0551649,211354
nm0562793,211354
nm0990547,211354 | 21900 | 83191 | 477311 | 8848 | 31218
nm2181128,211354 | 202262
nm0174005,256515
nm3492152,256515
nm3926833,256515
nm5068791,256515
nm0140909,27018
nm0118983,27018 | 4441 | 13792
nm0034339,39961
nm0162882,174797
nm0700607,76750
nm4656647,76750
nm1303982,75078 | 428398
nm1534111,75078
nm3248149,257093
nm0145261,70489
nm0070599,70489
nm0085860,13856 | 348528
nm1151899,13856
nm3240106,256962
nm0860385,17571
nm1648663,17571
nm2032138,17571
nm0494858,388235
nm0928731,28697
nm1457826,41423 | 44028
nm1670788,41423
nm1156977,172721
nm0147010,172721
nm0703725,14834 | 2132 | 171952 | 345054
nm0507320,42754 | 91001
nm0734203,42754
nm0255902,13017
nm3055461,13017
nm0930892,243599
nm0329537,81416
nm0857215,81416 | 16550 | 343284
nm1859988,261874 | 454637
nm3173152,261874
nm1822183,467432 | 488971
nm2809056,467432
nm0610298,52051 | 21481 | 46169 | 48495 | 514407
nm0440107,10100
nm0830454,10100
nm0239967,82401
nm0455865,67355
nm0313863,67355
nm0252114,468337
nm1696978,468337
nm2057822,468337
nm3752800,468337
nm0795580,54476
nm0777993,54476
nm0848286,54476
nm0887363,310888
nm4554036,310888
nm1483436,44762
nm2001252,44762
nm0243722,36256
nm0271965,36256
nm2340475,36256
nm0173316,36256
nm2053597,36256
nm2347305,36256
nm1229839,59346 | 222796
nm2807351,59346
nm0062359,18756 | 93461
nm6664420,319341 | 382593
nm5106695,319341 | 382593
nm1816136,444397
nm8723707,444397
nm9029808,444397
nm0399576,487611 | 52612 | 334317
nm0639016,46146
nm0293804,46146
nm3331177,46146
nm0710330,484247
nm0186030,35824
nm0244911,35824
nm0401269,35824 | 61675
nm3599764,38448
nm0034962,198182
nm0268281,198182
nm1314002,198182
nm3486202,198182
nm0191476,83930
nm1527338,83930 | 68878
nm1870939,83930 | 321068 | 347096 | 370687 | 388191
nm4156117,83930 | 198677
nm0776929,37602
nm1149324,37602
nm0548942,7267
nm0188568,46513
nm0684124,32305
nm0365244,32305
nm0208704,48449
nm0740468,48449
nm1070171,48449
nm1821102,319311
nm1566591,135675
nm2219155,135675
nm4142463,319910
nm4198509,319910 | 141418
nm0734200,310043
nm1622753,586661 | 73144
nm4214874,586661
nm3585283,586661
nm0937245,597900
nm3803706,597900 | 534235
nm1515873,532636
nm4289392,532636
nm0465959,50357 | 316322
nm0013927,488589
nm0107216,488589
nm5728446,488589
nm4273260,488589
nm4570096,488589
nm0619822,18872 | 17962 | 27639 | 77194
nm0440581,18872
nm0368091,40886
nm0475917,76760 | 10116
nm0464637,76760 | 104268 | 33984
nm0463202,36867 | 85702
nm0793941,36867
nm1248132,71117
nm1249301,71117 | 11693
nm1248362,71117
nm1428198,11606 | 160266 | 56295 | 280913 | 549432
nm0586281,11606
nm1428199,11606
nm1176715,15318
nm1485804,15318
nm1694920,15318
nm1213449,12246
nm2153444,12246
nm1650218,36215
nm1648827,36215
nm1441891,36215
nm0605676,71883 | 85702
nm1178890,136070
nm2400428,191476
nm5374875,298078
nm5056001,298078 | 500055
nm5033968,298078 | 103689
nm1353095,392795 | 414770
nm2665929,392795 | 228941
nm3903787,384973 | 379300
nm3855170,384973
nm8786111,384973
nm5321512,384973
nm9394431,384973
nm1077107,473397 | 39011 | 447973 | 13754
nm9183583,473397
nm1553639,473397 | 474626 | 403310 | 45554
nm8915315,473397
nm5560964,473397
nm1702663,57626
nm1702817,57626 | 270163
nm1426607,11190
nm1784834,30858
nm3016532,30858 | 71760
nm6934860,321015 | 424322
nm5567710,321015 | 575299 | 429174
nm4754338,471968
nm5683792,471968
nm8069181,318917
nm8069182,318917
nm8069183,318917
nm1177228,313896 | 203539
nm2122249,313896 | 377847 | 485882 | 354803
nm5805156,270600
nm0719617,56542 | 48615
nm1918575,77594
nm1751183,77594 | 135670 | 339060
nm5306649,77594
nm3680305,77594
nm0651910,23606
nm0297879,23606
nm2208579,313230
nm4595384,313230
nm1665802,96530
nm3765756,164372 | 292014
nm1767872,292014 | 250251
nm1458104,246438
nm1832169,246438
nm1720000,246438 | 44839
nm0111588,154922 | 233880
nm7615903,247849
nm3086322,247849
nm3873895,278095 | 96231
nm7814940,367961
nm1067373,332512 | 512954 | 541021
nm1650086,332512
nm4915536,332512 | 302531 | 417427
nm0038402,237422
nm0826819,237422
nm0246126,237422
nm0765187,237422
nm8375429,308924
nm6130412,308924 | 497768
nm5113774,308924
nm0432506,268891
nm0638980,131244
nm0452385,131244 | 100243 | 505954
nm0462089,52410
nm1650153,52410
nm2947336,52410
nm3511120,52410
nm1049183,64450
nm0530155,64450
nm0033843,158091 | 359105 | 434376
nm2276276,158091
nm3163435,158091
nm4408429,158091
nm0174566,359105 | 522449
nm1399966,359105
nm1833567,359105 | 522449
nm8512286,434376
nm1851576,434376 | 127495
nm1943233,434376
nm0347482,1998
nm0317858,13739
nm1614779,5139
nm2887440,5139
nm4596962,5139
nm0140632,267623
nm6387592,267623
nm0488645,63989
nm0393655,47816 | 92381
nm0246985,47816
nm1081836,352494 | 160155 | 320430
nm2278522,121642 | 37570 | 12471 | 37586 | 474722 | 43738
nm3116983,121642
nm4253981,280840 | 366499
nm2207582,425336 | 40511 | 301248
nm3682736,62489
nm3643138,62489 | 393411 | 381449 | 239030
nm3684388,62489
nm8073958,495210
nm1895114,495210
nm0617079,65335 | 25650
nm0497630,65335 | 79392 | 128111 | 347697 | 436391
nm1208172,65335 | 128246 | 229304
nm0160876,65335 | 53267 | 21442
nm0497249,54690 | 83013 | 11658
nm1542001,54690
nm1045505,54690
nm1105090,38054 | 195276 | 52444 | 41186
nm0158838,38054
nm1252068,38054
nm1323287,120247 | 11423 | 40254 | 215632
nm2996108,120247 | 49556
nm3889046,120247
nm2398264,120247
nm2412823,272691 | 360551 | 422576 | 437081 | 40171 | 544627 | 290865 | 344476 | 437103 | 214910 | 26781 | 13855 | 57361 | 91078
nm3680658,272691 | 36329 | 467824 | 221518 | 546493 | 113388 | 113649 | 235704
nm3411574,272691 | 436994
nm1296981,434773 | 347697 | 284135 | 49556 | 483539
nm0754906,44284 | 103418
nm0373288,44284
nm0658943,169636 | 336214
nm1195722,169636
nm2534118,169636
nm2922103,169636 | 551300 | 486579
nm2693765,169636 | 260240 | 405040
nm2805221,169636
nm2438707,336214 | 449992 | 39067
nm3126674,336214 | 98368
nm6579199,336214
nm0114637,239406
nm0491063,239406
nm0037967,239406
nm0401620,77353
nm0019525,77353
nm0576795,117790
nm1368448,117790 | 24245
nm2146063,117790
nm2554052,88036 | 158908
nm0029701,99104
nm0250070,99104
nm0334295,99104
nm0017001,99104
nm0606847,99104
nm0750481,99104
nm0176080,99104
nm0205888,99104
nm0116737,45718
nm2313209,45718
nm1328591,48615
nm1327881,48615
nm1327459,48615
nm0360028,65507
nm1065039,65507
nm1066866,65507
nm0425312,55033
nm0915766,55033
nm0087700,55033
nm0322617,55033
nm0688145,10086
nm0660561,10086
nm0660560,10086
nm0046436,31336
nm0800311,31336
nm4053792,52077
nm0284780,70793
nm0067943,70793
nm2058024,249147
nm3207271,249147 | 331113 | 393764
nm1501772,249147 | 203715 | 515820
nm5261341,203145
nm6856836,263118
nm1817264,459963
nm3329873,459963 | 500055
nm2669103,474331 | 375527 | 392142
nm8988411,474331
nm6001868,515816
nm0072550,173793
nm0625394,161743
nm0103278,161743
nm0417072,161743
nm0496842,161743
nm0613677,11122
nm0499741,4901
nm2523700,4901
nm0420662,57564
nm1442156,56616
nm2385974,12130
nm2376847,12130
nm1801943,54326
nm2732930,54326
nm4308851,108646 | 35452 | 548669
nm3311713,108646
nm4744613,108646
nm0222591,32325
nm0621866,323573
nm4725666,323573
nm4725754,323573
nm2415565,457258
nm0704867,457258
nm7722661,457258
nm0087152,49696
nm0081226,49696 | 72553
nm1109771,49696
nm1109715,49696
nm0890790,119320
nm0410718,119320
nm0437126,375509
nm4105626,375509
nm5862497,375509
nm5220421,375509
nm3624687,375509
nm5014132,375509
nm7521266,375509
nm8785893,375509
nm0789415,250022
nm0468302,250022
nm0707725,250022
nm1105622,250022
nm1306968,128341
nm1306975,128341
nm0659772,128341 | 61208
nm1140884,138449
nm2924608,24168
nm2621473,24168
nm4802547,96714
nm6759669,350904
nm3571830,350904
nm6760463,350904
nm2064182,445583 | 287719 | 30861
nm4340780,445583
nm0039873,61208 | 270163
nm0676070,61208 | 270163 | 58082 | 27605
nm2792462,206930
nm0242203,206930
nm2791884,206930
nm2197020,41203
nm2346116,41203
nm0295031,274480 | 11629
nm0335291,274480
nm4582477,274480
nm1404824,317198 | 606117 | 602198 | 543540
nm0865305,53049
nm0874309,53049
nm0567592,53049
nm0198702,53049
nm1452260,77460
nm2936549,77460
nm2176563,77460
nm0687913,343702
nm7035606,377154
nm1346056,19976
nm2226143,19976 | 64124 | 153820
nm1036278,19976
nm0637701,155256 | 12806 | 48737
nm1048105,155256
nm1799076,70018
nm2848651,70018
nm0253355,424121 | 141058
nm2394794,435557 | 157547 | 353486 | 203321 | 415085 | 333676
nm0463827,15303 | 16403
nm1257794,15303
nm0079048,73861
nm1011158,73861
nm0848092,348810
nm0678796,348810
nm0596710,74726 | 333318
nm1822679,74726 | 448755
nm4312440,74726
nm2863907,74726
nm6132272,333318
nm0679099,333318
nm2119840,203912
nm2132319,203912
nm0043198,315955
nm0007485,315955
nm0808508,22796
nm5957931,331393
nm0002913,34057
nm0809344,136146 | 9793 | 296695
nm0316723,136146
nm1068748,136146
nm1378589,250572 | 164443
nm2796745,250572 | 620725 | 449563 | 293970 | 316023 | 456750 | 433310
nm3019095,250572 | 354143
nm3885341,348955 | 286971
nm3441152,348955 | 342464 | 435033 | 352186 | 96936 | 512196 | 440021 | 346570
nm5025909,364116
nm6536293,364116
nm3167464,397591 | 435737
nm1339223,324803 | 49018 | 135397 | 154537
nm0569753,53268 | 101724
nm1087273,53268
nm4560989,101724
nm4791129,101724
nm2700922,101724
nm0919227,176159
nm1082665,176159 | 4979 | 33809
nm4940565,228384 | 378695
nm0443117,257176
nm0818013,257176
nm3285029,82626
nm2854552,82626
nm1977378,370234 | 121606
nm6076950,370234
nm4279268,426258 | 555295
